alpha	3.595386	2.992111	4.271261	3.551084	2.285557	3.963126	3.280123	2.644439	4.924941	4.706999	3.172603	4.453532	4.661604	3.933639	2.546543	3.402949	3.897957	3.617734	4.116209	1	3.081707	2.257679	3.613313	3.612466	2.075547	3.24279	1.991226	2.698101	1.875061
alpha	3.424882	2.920645	4.054115	3.257679	2.033424	3.785401	3.176959	2.652246	4.64197	4.376996	2.672098	4.141575	4.455454	3.604982	2.262451	3.108903	3.625107	3.382017	3.944779	0.954243	2.830589	2.056905	3.489818	3.448706	1.826075	3.15351	1.69897	2.708421	1.991226
alpha	3.688331	3.135451	4.382359	3.616895	2.318063	4.093632	3.446382	2.859739	5.043327	4.791873	3.164055	4.565836	4.823363	4.028612	2.597695	3.421604	4.023335	3.778224	4.29281	1.113943	3.148911	2.40654	3.798858	3.79155	2.11059	3.43313	2.117271	2.952792	2.161368
alpha	3.259833	2.69897	3.884229	3.142076	2.0086	3.590396	2.950365	2.346353	4.477888	4.248562	2.650308	4.000608	4.244104	3.472171	2.173186	3.052694	3.479719	3.194514	3.723866	0.954243	2.747412	2.017033	3.209515	3.228144	1.812913	2.866878	1.740363	2.352183	1.633468
alpha	3.420945	2.862728	4.065729	3.300378	2.060698	3.779669	3.119915	2.521138	4.689602	4.429445	2.779596	4.21982	4.455347	3.650599	2.307496	3.121231	3.66605	3.426511	3.927165	0.90309	2.85187	2.079181	3.426186	3.427486	1.778151	3.084934	1.812913	2.521138	1.770852
alpha	3.391993	2.834421	4.034749	3.27485	2.056905	3.751202	3.104146	2.513218	4.645245	4.390582	2.674861	4.169527	4.419691	3.61066	2.220108	3.12483	3.637189	3.375481	3.898122	0.477121	2.843233	2.075547	3.403978	3.41044	1.826075	3.062582	1.80618	2.550228	1.792392
alpha	3.668945	3.130655	4.373353	3.575188	2.278754	4.087213	3.448552	2.879096	5.045006	4.771867	3.02735	4.564003	4.825958	3.973359	2.668386	3.414137	4.010088	3.773494	4.300291	1.041393	3.157154	2.4133	3.812713	3.809694	2.093422	3.460748	2.017033	2.977266	2.201397
alpha	3.886491	3.297761	4.562721	3.816374	2.600973	4.253338	3.587935	2.982723	5.216253	4.96507	3.355834	4.715519	4.952056	4.160619	2.803457	3.715418	4.166282	3.889918	4.415307	1.50515	3.374382	2.607455	3.920332	3.907626	2.380211	3.558829	2.313867	3.03623	2.255273
alpha	3.400192	2.848805	4.074268	3.298416	2.155336	3.791831	3.145196	2.570543	4.712153	4.443842	2.726727	4.237544	4.494725	3.66323	2.41162	3.246991	3.697055	3.439333	3.973497	1.146128	2.968016	2.093422	3.497621	3.485579	2.012837	3.124504	1.799341	2.643453	1.90309
alpha	3.329805	2.829947	3.976212	3.174351	2.004321	3.692847	3.070038	2.576341	4.584071	4.316033	2.603144	4.077295	4.394136	3.515874	2.136721	3.098298	3.528788	3.28713	3.837146	1.041393	2.80618	1.845098	3.418798	3.326336	1.740363	3.04454	1.568202	2.62941	1.924279
alpha	3.333044	2.791691	3.997343	3.232234	1.939519	3.733358	3.104146	2.514548	4.61879	4.384335	2.74351	4.191227	4.424637	3.629715	2.235528	3.025715	3.682416	3.41946	3.925261	0.69897	2.762679	2.053078	3.434729	3.474362	1.690196	3.108903	1.799341	2.597695	1.857332
alpha	3.184123	2.754348	3.767082	2.890421	1.672098	3.555336	3.015779	2.495544	4.318022	3.99065	1.986772	3.904499	4.188281	3.222456	1.991226	2.614897	3.407221	3.199755	3.725585	0	2.515874	1.78533	3.263636	3.320769	1.447158	3.01368	1.672098	2.579784	1.826075
alpha	3.574726	3.005181	4.248415	3.489958	2.30963	3.958325	3.300161	2.706718	4.890035	4.640124	3.009026	4.411569	4.655686	3.848497	2.50515	3.401228	3.876045	3.607777	4.123067	1.176091	3.122216	2.260071	3.64365	3.63779	2.170262	3.271377	2	2.777427	2.0086
alpha	3.527243	2.977724	4.17117	3.432167	2.170262	3.900203	3.258398	2.679428	4.790102	4.545208	2.942008	4.31896	4.565624	3.793022	2.385606	3.237544	3.810367	3.543944	4.042851	1	2.957607	2.238046	3.589056	3.573568	1.892095	3.22763	1.924279	2.738781	1.963788
alpha	3.23955	2.691081	3.896692	3.186956	1.892095	3.63809	2.999565	2.394452	4.503314	4.327604	2.786751	4.102022	4.313319	3.609701	2.20412	2.992554	3.605413	3.338058	3.817102	0.477121	2.691965	2.041393	3.318689	3.362105	1.690196	2.985426	1.819544	2.472756	1.681241
alpha	3.207365	2.631444	3.832381	3.138618	1.973128	3.538951	2.891537	2.264818	4.424767	4.24197	2.764176	3.967782	4.181014	3.480007	2.173186	3.067443	3.440594	3.158362	3.658774	1.041393	2.664642	1.913814	3.136086	3.19173	1.799341	2.810233	1.69897	2.290035	1.556303
alpha	3.486714	2.940018	4.146872	3.375664	2.127105	3.860398	3.22037	2.647383	4.778028	4.52047	2.850033	4.299398	4.553288	3.731428	2.434569	3.205746	3.748033	3.500922	4.016574	0.845098	2.913814	2.152288	3.546789	3.537315	1.929419	3.193681	1.845098	2.713491	1.94939
alpha	3.364926	2.79588	4.016574	3.26529	2.037426	3.728029	3.066699	2.485721	4.638489	4.403807	2.765669	4.17032	4.40637	3.617105	2.25042	3.138303	3.617629	3.357363	3.868174	0.778151	2.823474	2	3.410271	3.372728	1.826075	3.038223	1.672098	2.544068	1.78533
alpha	3.215902	2.813581	3.795741	2.821514	1.763428	3.566909	3.07225	2.582063	4.322591	3.881213	1.518514	3.792322	4.20515	3.131298	1.908485	2.700704	3.261025	3.116276	3.785045	0	2.549003	1.778151	3.274158	3.327563	1.643453	3.06032	1.491362	2.670246	1.929419
alpha	3.182129	2.703291	3.809088	2.947924	1.662758	3.579555	3.003461	2.451786	4.387176	4.061038	2.143015	3.962985	4.246622	3.296665	2.056905	2.739572	3.442793	3.245019	3.780173	0.477121	2.519828	1.748188	3.291591	3.354301	1.50515	3.010724	1.431364	2.555094	1.78533
alpha	3.24403	2.784617	3.846523	3.012837	1.778151	3.607991	3.032619	2.531479	4.407595	4.104077	2.235528	3.927011	4.256694	3.353724	2.025306	2.778874	3.426186	3.211921	3.75297	0.477121	2.577492	1.78533	3.317436	3.295127	1.672098	3.013259	1.579784	2.592177	1.869232
alpha	3.459543	2.958086	4.132932	3.31618	2.082785	3.860757	3.258158	2.706718	4.77161	4.476049	2.755875	4.282531	4.573997	3.706888	2.378398	3.221153	3.750277	3.522314	4.077804	0.845098	2.92737	2.20412	3.572872	3.588047	1.913814	3.261025	1.857332	2.790988	2.045323
alpha	3.214314	2.70757	3.808008	3.071514	1.875061	3.5636	2.95376	2.394452	4.361898	4.132996	2.705008	3.930287	4.181758	3.45393	2.1959	2.907411	3.432167	3.196729	3.685831	0.90309	2.658965	1.812913	3.213252	3.236285	1.70757	2.887617	1.556303	2.429752	1.69897
alpha	3.970812	3.324488	4.687591	3.971229	2.744293	4.348305	3.639188	2.958564	5.386501	5.152249	3.593286	4.884246	5.082301	4.352318	2.986324	3.891983	4.311415	4.020237	4.521478	1.50515	3.539954	2.723456	3.978591	3.999826	2.535294	3.568905	2.477121	3.010724	2.193125
alpha	3.156549	2.745075	3.749504	2.822822	1.662758	3.517592	2.999565	2.515874	4.29649	3.920958	1.913814	3.797545	4.167731	3.120245	1.897627	2.653213	3.277151	3.088845	3.715	0.30103	2.477121	1.740363	3.23477	3.271609	1.462398	2.991669	1.361728	2.595496	1.880814
alpha	4.068483	3.437909	4.766584	4.037904	2.83187	4.425599	3.720325	3.079181	5.456472	5.212329	3.636287	4.944769	5.144051	4.403018	3.040602	3.959995	4.353185	4.066736	4.584173	1.716003	3.607562	2.770852	4.05926	4.042694	2.641474	3.656864	2.474216	3.112605	2.33646
alpha	3.818622	3.273001	4.511964	3.72362	2.482874	4.217984	3.57841	3.007321	5.167004	4.902427	3.203848	4.675861	4.94711	4.102159	2.786041	3.613525	4.131362	3.869466	4.413903	1.322219	3.331832	2.539076	3.927268	3.92028	2.257679	3.578639	2.257679	3.078094	2.334454
alpha	3.670988	3.116276	4.351951	3.576111	2.31597	4.068446	3.419295	2.833147	5.005768	4.733173	3.021189	4.529097	4.775465	3.9599	2.561101	3.427324	3.989539	3.73767	4.25159	0.90309	3.150756	2.372912	3.767007	3.761477	2.056905	3.403635	2.09691	2.907411	2.152288
alpha	3.550106	3.106191	4.187577	3.286456	2.045323	3.942504	3.392521	2.879669	4.777311	4.418484	2.448706	4.290636	4.632093	3.643453	2.307496	3.097951	3.757396	3.576457	4.164502	0.845098	2.877947	2.130334	3.667266	3.702344	1.897627	3.403635	1.80618	2.978181	2.227887
alpha	4.106701	3.453777	4.844185	4.124015	2.91698	4.50345	3.793581	3.094471	5.568008	5.328698	3.751587	5.06561	5.251402	4.512164	3.187521	4.084791	4.487492	4.196784	4.695017	1.826075	3.725503	2.917506	4.138965	4.181529	2.793092	3.746868	2.633468	3.158061	2.30963
alpha	3.549494	2.940516	4.221857	3.553398	2.346353	3.916243	3.236033	2.592177	4.869461	4.683596	3.292256	4.396356	4.606779	3.962843	2.424882	3.474216	3.881955	3.569959	4.064008	1.447158	3.094122	2.392697	3.557748	3.559428	2.222716	3.173186	2.041393	2.640481	1.838849
alpha	3.265761	2.793092	3.904824	3.062958	1.857332	3.641177	3.074816	2.549003	4.487379	4.193375	2.409933	3.992333	4.33714	3.411114	2.08636	2.950365	3.485295	3.251638	3.852724	0.845098	2.654177	1.934498	3.346157	3.383456	1.612784	3.058426	1.568202	2.640481	1.908485
alpha	3.264818	2.783904	3.865814	3.006894	1.863323	3.630123	3.03623	2.522444	4.431074	4.082211	2.170262	3.96289	4.275334	3.302331	1.963788	2.83187	3.43377	3.239299	3.777934	0.69897	2.605305	1.792392	3.354876	3.319938	1.716003	3.023664	1.60206	2.592177	1.845098
alpha	3.675045	3.126781	4.354819	3.567497	2.350248	4.049644	3.400365	2.851258	5.005468	4.738313	3.03862	4.497331	4.768601	3.924744	2.60206	3.473341	3.930491	3.669689	4.219244	1.255273	3.166726	2.287802	3.755494	3.701827	2.123852	3.379849	1.94939	2.916454	2.176091
alpha	3.322633	2.825426	3.953663	3.127753	1.863323	3.716003	3.127429	2.557507	4.552218	4.231979	2.372912	4.101816	4.379287	3.457882	2.190332	2.85309	3.594393	3.370883	3.893318	0.30103	2.673021	2.068186	3.424065	3.465829	1.672098	3.120245	1.812913	2.651278	1.857332
alpha	3.774298	3.209515	4.477005	3.694781	2.49276	4.167229	3.502837	2.943495	5.153976	4.877797	3.146748	4.647001	4.906146	4.069668	2.683047	3.607026	4.078276	3.812312	4.355317	1.447158	3.329194	2.445604	3.886547	3.831037	2.33646	3.497344	2.033424	3.019116	2.278754
alpha	3.16465	2.737987	3.717004	2.859138	1.681241	3.498448	2.960471	2.466868	4.240474	3.912488	2.09691	3.787815	4.102948	3.172019	1.69897	2.671173	3.277609	3.085291	3.640183	0.30103	2.456366	1.732394	3.188084	3.208979	1.380211	2.922206	1.556303	2.519828	1.80618
alpha	3.327563	2.837588	3.958373	3.161368	1.886491	3.693991	3.102434	2.572872	4.559284	4.280624	2.703291	4.069742	4.364345	3.5214	2.100371	2.979093	3.537441	3.302547	3.864333	0.778151	2.681241	1.908485	3.390935	3.392697	1.69897	3.087781	1.579784	2.638489	1.90309
alpha	3.224533	2.747412	3.862966	3.03862	1.799341	3.59251	3.016197	2.491362	4.461484	4.175686	2.338456	3.963977	4.281193	3.383277	2.079181	2.880814	3.440752	3.200029	3.787744	0.477121	2.633468	1.934498	3.295787	3.319522	1.591065	3.001734	1.30103	2.568202	1.832509
alpha	3.133219	2.591065	3.748033	2.983626	1.880814	3.478566	2.85187	2.278754	4.31534	4.081779	2.424882	3.869994	4.137702	3.297761	1.924279	2.921166	3.354301	3.099335	3.607669	1.041393	2.570543	1.812913	3.146438	3.148294	1.755875	2.823474	1.491362	2.334454	1.579784
alpha	3.295127	2.755875	3.956936	3.207365	1.968483	3.696269	3.06558	2.465383	4.573672	4.35407	2.713491	4.152411	4.387941	3.59384	2.220108	3.014521	3.64434	3.383097	3.868174	0.954243	2.740363	2.117271	3.387568	3.415808	1.770852	3.042576	1.94939	2.535294	1.770852
alpha	3.237544	2.638489	3.872448	3.150142	1.939519	3.597695	2.931966	2.269513	4.471086	4.264464	2.666518	4.070592	4.245883	3.505286	2.257679	2.994757	3.542701	3.276921	3.738701	0.845098	2.668386	1.982271	3.237292	3.303844	1.681241	2.890421	1.716003	2.338456	1.50515
alpha	3.716003	3.186108	4.379994	3.577262	2.334454	4.090434	3.459694	2.91803	5.012559	4.728589	2.96708	4.506085	4.795665	3.927473	2.608526	3.41797	3.954339	3.706206	4.260739	0.845098	3.172603	2.311754	3.797406	3.760196	2.133539	3.439491	1.995635	2.986324	2.252853
alpha	3.398808	2.893762	4.036269	3.215902	2	3.773567	3.175802	2.624282	4.62796	4.331326	2.489958	4.144699	4.454784	3.547036	2.243038	3.047664	3.628082	3.389875	3.953566	0.90309	2.799341	2.041393	3.473049	3.477989	1.755875	3.157457	1.845098	2.69897	1.94939
alpha	3.442637	2.923762	4.101816	3.31618	2.033424	3.841046	3.219846	2.658965	4.719704	4.458789	2.729165	4.25691	4.535205	3.692406	2.365488	3.126781	3.73981	3.507046	4.022676	0.30103	2.865104	2.164353	3.548881	3.553276	1.832509	3.217221	1.892095	2.733197	1.977724
alpha	3.265996	2.689309	3.907089	3.182129	1.954243	3.626032	2.972203	2.346353	4.51199	4.308009	2.698101	4.064008	4.284837	3.543074	2.164353	3.026942	3.552668	3.263873	3.768046	0.845098	2.716838	1.986772	3.273927	3.289812	1.69897	2.920645	1.69897	2.390935	1.623249
alpha	3.047275	2.651278	3.5867	2.681241	1.431364	3.387568	2.897627	2.39794	4.068112	3.726564	1.863323	3.620448	3.96895	3.007321	1.716003	2.354108	3.135133	2.981819	3.569725	0	2.184691	1.716003	3.073352	3.136403	1	2.881385	1.447158	2.471292	1.732394
alpha	3.111934	2.680336	3.666518	2.810904	1.544068	3.477989	2.938019	2.416641	4.170408	3.845098	1.919078	3.757775	4.071035	3.138303	1.70757	2.465383	3.301247	3.116608	3.627263	0	2.359835	1.70757	3.182415	3.230193	1.230449	2.924279	1.518514	2.49693	1.740363
alpha	3.330008	2.758912	3.968249	3.242541	1.973128	3.701654	3.047664	2.428135	4.571802	4.334233	2.808886	4.141262	4.350829	3.612042	2.348305	3.051538	3.615424	3.357172	3.855459	0.778151	2.767156	2.071882	3.360783	3.381115	1.748188	3.016616	1.653213	2.488551	1.690196
alpha	3.394802	2.829304	4.039533	3.308778	2.060698	3.773201	3.114277	2.511883	4.652295	4.41514	2.82866	4.215505	4.42993	3.685563	2.307496	3.147985	3.690462	3.44576	3.916454	0.90309	2.868056	2.09691	3.441852	3.438067	1.851258	3.079181	1.755875	2.575188	1.778151
alpha	3.172311	2.700704	3.797475	2.949878	1.633468	3.564074	2.979093	2.440909	4.360934	4.069668	2.240549	3.937016	4.233783	3.31492	2.017033	2.701568	3.426349	3.235023	3.749891	0	2.487138	1.681241	3.263636	3.308564	1.342423	2.963316	1.531479	2.510545	1.778151
alpha	3.263636	2.812245	3.900968	3.022428	1.681241	3.663324	3.106191	2.583199	4.488889	4.154576	2.264818	4.027594	4.3469	3.369587	2.117271	2.758912	3.51904	3.311754	3.87303	0.477121	2.562293	1.863323	3.393224	3.440122	1.431364	3.118595	1.477121	2.689309	1.929419
alpha	3.434729	2.866878	4.119025	3.344589	2.089905	3.837462	3.191451	2.553883	4.774115	4.505096	2.781037	4.32893	4.5388	3.727379	2.513218	3.167022	3.780245	3.530456	4.038541	0.90309	2.913814	2.187521	3.520353	3.570309	1.880814	3.171141	1.939519	2.651278	1.799341
alpha	3.707144	3.147985	4.380826	3.615108	2.418301	4.08239	3.440279	2.864511	5.024194	4.766799	3.166726	4.515397	4.793644	3.987979	2.561101	3.525174	3.97722	3.716087	4.265313	1.431364	3.21906	2.378398	3.77459	3.756408	2.290035	3.425534	2	2.93902	2.190332
alpha	3.272306	2.771587	3.910304	3.102777	1.863323	3.647579	3.044932	2.517196	4.510974	4.22727	2.460898	4.035149	4.32652	3.435844	2.149219	2.935507	3.509203	3.264346	3.815179	0.954243	2.641474	1.857332	3.356981	3.349278	1.60206	3.042576	1.556303	2.598791	1.851258
alpha	3.571243	3.030195	4.216957	3.430236	2.181844	3.93044	3.276002	2.741939	4.828015	4.557892	2.872739	4.337379	4.616769	3.773128	2.429752	3.25042	3.778079	3.538951	4.064083	1.041393	2.979548	2.117271	3.631545	3.546913	1.908485	3.239299	1.845098	2.779596	2.049218
alpha	3.293141	2.747412	3.955976	3.190051	2.064458	3.674861	3.044932	2.447158	4.581551	4.330211	2.625312	4.114144	4.366703	3.550473	2.285557	3.15564	3.592621	3.327155	3.851197	1	2.857332	2.068186	3.34183	3.371806	1.908485	3.01368	1.913814	2.501059	1.755875
alpha	3.560265	3.026533	4.20634	3.429752	2.133539	3.942306	3.317018	2.7348	4.825238	4.545307	2.868056	4.367375	4.613937	3.795811	2.40824	3.176959	3.847511	3.594393	4.112337	0.778151	2.936514	2.298853	3.627673	3.645717	1.913814	3.295347	1.929419	2.803457	2.049218
alpha	3.266702	2.725095	3.914132	3.130655	1.995635	3.638489	2.994757	2.431364	4.521583	4.256237	2.456366	4.058274	4.318335	3.484585	2.269513	3.032216	3.510009	3.273464	3.783904	0.778151	2.818226	1.934498	3.323046	3.297542	1.851258	2.953276	1.69897	2.472756	1.763428
alpha	3.571592	3.033826	4.223781	3.457731	2.198657	3.967642	3.329601	2.748188	4.847079	4.571056	2.932474	4.406915	4.641048	3.847202	2.471292	3.252853	3.885531	3.637189	4.132067	0.778151	3.044148	2.193125	3.664078	3.673205	2.064458	3.311966	1.897627	2.835056	2.049218
alpha	3.390228	2.91169	4.037586	3.199481	1.826075	3.778874	3.193959	2.662758	4.64287	4.350481	2.596597	4.158815	4.475337	3.55084	2.1959	2.947924	3.640382	3.415641	3.97488	0.60206	2.636488	2.064458	3.490801	3.50853	1.518514	3.195069	1.653213	2.748963	2
alpha	3.338855	2.758912	3.992288	3.255273	2.089905	3.717004	3.058805	2.424882	4.603923	4.373886	2.764923	4.181672	4.390617	3.619093	2.330414	3.15351	3.650405	3.379668	3.872913	0.60206	2.866287	2.08636	3.369216	3.420286	1.991226	3.033021	1.740363	2.474216	1.690196
alpha	3.472025	2.940018	4.155366	3.371622	2.060698	3.875061	3.256718	2.674861	4.796311	4.544254	2.876218	4.321785	4.5989	3.76723	2.378398	3.206826	3.801404	3.542452	4.089375	0.778151	2.895423	2.217484	3.581039	3.61878	1.80618	3.252853	1.897627	2.778874	2
alpha	3.405176	2.824126	4.079362	3.354108	2.089905	3.800167	3.141136	2.498311	4.720242	4.50095	2.888741	4.28346	4.489902	3.7502	2.307496	3.219323	3.769894	3.487845	3.973543	0.954243	2.891537	2.1959	3.468052	3.511883	1.897627	3.11694	1.919078	2.559907	1.778151
alpha	3.255755	2.791691	3.879555	3.037028	1.838849	3.624591	3.051924	2.547775	4.467845	4.159687	2.330414	3.985606	4.297585	3.382737	2.021189	2.87564	3.461799	3.216694	3.806519	0.778151	2.63749	1.832509	3.346353	3.344785	1.672098	3.03623	1.477121	2.624282	1.908485
alpha	3.304275	2.736397	3.956505	3.207365	1.991226	3.67339	3.004321	2.409933	4.57243	4.346255	2.733999	4.11757	4.357191	3.587935	2.240549	3.085647	3.581153	3.328176	3.818885	0.60206	2.783189	1.963788	3.352375	3.31973	1.799341	2.961895	1.623249	2.450249	1.70757
alpha	3.546296	3.017451	4.238121	3.43072	2.173186	3.965437	3.355068	2.764176	4.897198	4.610554	2.865696	4.421637	4.688989	3.811307	2.503791	3.299071	3.88975	3.63829	4.190612	1.041393	3.010724	2.356026	3.683947	3.735439	2.017033	3.372912	2.041393	2.879096	2.093422
alpha	3.666143	3.101403	4.365432	3.592843	2.403121	4.074304	3.425697	2.814248	5.042126	4.770911	3.056524	4.567579	4.799981	3.9785	2.607455	3.514813	4.021272	3.75823	4.271447	1.079181	3.237795	2.429752	3.767749	3.787815	2.245513	3.415808	2.227887	2.896526	2.11059
alpha	3.30298	2.7348	3.978683	3.245513	2.017033	3.690816	3.015779	2.426511	4.606295	4.402451	2.763428	4.159387	4.397592	3.632761	2.247973	3.144263	3.620552	3.361728	3.85132	0.845098	2.843233	2.068186	3.367169	3.34986	1.838849	3.002598	1.653213	2.444045	1.716003
alpha	3.367542	2.854306	4.018451	3.216957	2.004321	3.749582	3.136721	2.583199	4.638749	4.35017	2.578639	4.157245	4.439348	3.565848	2.201397	3.085291	3.63488	3.385785	3.923555	0.90309	2.822168	2.082785	3.447778	3.449633	1.812913	3.113609	1.740363	2.656098	1.913814
alpha	3.75343	3.190892	4.439317	3.663418	2.453318	4.136911	3.479431	2.901458	5.099221	4.835253	3.156246	4.601093	4.853083	4.028002	2.684845	3.570076	4.044187	3.784261	4.311542	1.431364	3.271144	2.456366	3.826852	3.808008	2.274158	3.462548	2.127105	2.94939	2.214844
alpha	3.107888	2.679428	3.639387	2.850646	1.778151	3.437433	2.90309	2.404834	4.12483	3.853577	2.220108	3.6787	4.00402	3.168792	1.863323	2.729974	3.228913	3.026533	3.552303	0.60206	2.498311	1.778151	3.108565	3.130012	1.568202	2.870404	1.643453	2.432969	1.732394
alpha	3.306425	2.753583	3.887842	3.170555	2.012837	3.587486	2.974972	2.367356	4.431042	4.238949	2.773786	3.925157	4.209488	3.465085	1.995635	3.039414	3.435048	3.126456	3.685652	0.845098	2.678518	1.963788	3.151676	3.197281	1.740363	2.841359	1.763428	2.371068	1.591065
alpha	3.197281	2.628389	3.817235	3.07225	1.90309	3.546789	2.909021	2.271842	4.404885	4.156489	2.517196	3.961658	4.193542	3.391993	2.103804	2.931458	3.448861	3.176091	3.686279	1	2.658011	1.939519	3.171726	3.225309	1.755875	2.867467	1.662758	2.305351	1.544068
alpha	3.233757	2.681241	3.826852	3.084934	1.919078	3.560504	2.92737	2.324282	4.375206	4.144419	2.498311	3.931	4.168291	3.406199	2.133539	2.916454	3.420616	3.167317	3.669689	0.60206	2.641474	1.924279	3.174932	3.197556	1.740363	2.850646	1.662758	2.342423	1.579784
alpha	3.353339	2.854913	4.002857	3.137987	1.924279	3.732555	3.136403	2.600973	4.620948	4.273904	2.290035	4.112404	4.429817	3.453165	2.155336	2.993436	3.565848	3.342028	3.927473	0.30103	2.763428	1.982271	3.450095	3.439964	1.724276	3.140822	1.544068	2.681241	1.944483
alpha	3.567262	2.969882	4.242044	3.536432	2.260071	3.932727	3.25358	2.624282	4.894515	4.694158	3.205746	4.417953	4.630316	3.925931	2.526339	3.390405	3.869349	3.590619	4.087284	0.954243	3.03623	2.294466	3.578066	3.584444	2.045323	3.207634	1.968483	2.671173	1.880814
alpha	3.470557	2.963788	4.124928	3.313234	2.187521	3.849112	3.241297	2.703291	4.744027	4.459408	2.733197	4.242964	4.550118	3.683497	2.338456	3.247728	3.708081	3.476252	4.041945	1	2.998695	2.113943	3.561698	3.536937	2.075547	3.226342	1.826075	2.781037	2.037426
alpha	3.294687	2.857935	3.9127	3.035029	1.799341	3.665206	3.114277	2.631444	4.484157	4.160378	2.238046	3.979548	4.340722	3.370143	2.033424	2.854913	3.458789	3.249687	3.857453	0	2.643453	1.845098	3.397592	3.389343	1.633468	3.114277	1.230449	2.710963	1.995635
alpha	3.298416	2.788875	3.924641	3.124178	1.924279	3.655715	3.046885	2.510545	4.515847	4.236814	2.562293	4.013932	4.323417	3.446537	2.089905	2.969416	3.484585	3.255514	3.811441	0.69897	2.708421	1.94939	3.348305	3.32695	1.662758	3.024075	1.662758	2.553883	1.838849
alpha	3.597037	3.006038	4.249736	3.539578	2.318063	3.93882	3.290925	2.658011	4.883752	4.668339	3.173186	4.393013	4.611681	3.901458	2.506505	3.414137	3.865637	3.561936	4.103598	1.113943	3.049218	2.390935	3.568671	3.601734	2.09691	3.222976	2.100371	2.700704	1.959041
alpha	3.713826	3.163161	4.403361	3.620136	2.359835	4.110825	3.462847	2.879096	5.066888	4.798837	3.118926	4.581426	4.837557	4.005352	2.649335	3.494989	4.034227	3.780605	4.303822	1.255273	3.192567	2.41162	3.808886	3.82243	2.130334	3.448861	2.10721	2.94939	2.1959
alpha	3.086716	2.620136	3.651762	2.788168	1.568202	3.397071	2.827369	2.30103	4.180642	3.870287	1.939519	3.694956	4.018534	3.064832	1.591065	2.514548	3.162863	2.957128	3.534407	0.30103	2.230449	1.653213	3.068557	3.057666	1.361728	2.749736	1.544068	2.330414	1.591065
alpha	3.459392	3.012415	4.09237	3.198932	1.875061	3.839478	3.286681	2.773055	4.69695	4.349161	2.456366	4.196977	4.522783	3.5302	2.181844	2.923762	3.650599	3.453624	4.04226	0.30103	2.699838	1.995635	3.556061	3.584557	1.633468	3.282622	1.851258	2.862131	2.117271
alpha	3.401056	2.879096	4.001258	3.224274	2.021189	3.722716	3.111263	2.583199	4.571744	4.295963	2.639486	4.054881	4.357458	3.544192	2.206826	3.042969	3.538322	3.283075	3.864333	0.90309	2.755875	1.897627	3.405517	3.34733	1.80618	3.061829	1.591065	2.639486	1.90309
alpha	3.397071	2.884795	4.043126	3.245513	2	3.770189	3.140194	2.622214	4.655196	4.382791	2.689309	4.164115	4.459347	3.603469	2.1959	3.049218	3.624798	3.389875	3.925157	0.60206	2.822822	1.90309	3.485721	3.43313	1.748188	3.119915	1.653213	2.674861	1.968483
alpha	3.256718	2.720159	3.900586	3.143015	1.929419	3.63769	2.992554	2.428135	4.503409	4.273742	2.598791	4.064944	4.314815	3.522053	2.117271	3.009876	3.543571	3.294907	3.788522	1	2.780317	1.838849	3.325516	3.31513	1.755875	2.962369	1.623249	2.49693	1.740363
alpha	3.860937	3.349083	4.513657	3.705179	2.603144	4.250859	3.63809	3.082785	5.123146	4.834281	3.056524	4.652701	4.938024	4.076713	2.824776	3.649432	4.127202	3.893873	4.428685	1.50515	3.453471	2.469822	3.955832	3.961279	2.50515	3.626443	2.367356	3.152594	2.401401
alpha	3.273696	2.736397	3.928805	3.171141	1.995635	3.65089	3.013259	2.447158	4.540642	4.312389	2.633468	4.089517	4.344333	3.555578	2.20412	3.075912	3.551572	3.314289	3.804071	0.477121	2.778151	1.924279	3.33965	3.323252	1.875061	2.965672	1.681241	2.532754	1.755875
alpha	3.874366	3.266232	4.57679	3.820924	2.614897	4.257894	3.570193	2.934498	5.261613	4.997509	3.358125	4.758473	4.984892	4.184436	2.860338	3.742882	4.190416	3.91698	4.433338	1.447158	3.423246	2.574031	3.92231	3.920071	2.447158	3.526598	2.307496	2.989005	2.214844
alpha	3.796436	3.198932	4.504131	3.769082	2.545307	4.197887	3.521007	2.880814	5.192919	4.952133	3.328991	4.712751	4.920509	4.166726	2.815578	3.694781	4.159928	3.885644	4.38566	1.477121	3.372912	2.568202	3.871339	3.895146	2.394452	3.493876	2.320146	2.950365	2.143015
alpha	3.519171	3.021189	4.192874	3.366796	2.127105	3.928396	3.319938	2.778151	4.825971	4.528788	2.771587	4.355356	4.641999	3.751125	2.40654	3.243286	3.817301	3.60021	4.138871	1.113943	2.98945	2.232996	3.650016	3.66323	1.991226	3.331022	1.857332	2.866878	2.123852
alpha	3.786751	3.24403	4.466586	3.679337	2.437751	4.159778	3.516139	2.974972	5.110155	4.849917	3.158664	4.586689	4.888814	4.042497	2.655138	3.559787	4.033786	3.760799	4.334695	1.255273	3.262451	2.429752	3.872273	3.807197	2.243038	3.500374	2.049218	3.034628	2.305351
alpha	3.977906	3.411956	4.673159	3.894593	2.586587	4.37018	3.712902	3.128722	5.339871	5.070311	3.369587	4.842285	5.098741	4.262499	2.934498	3.715084	4.290547	4.023664	4.558876	1.255273	3.422097	2.716003	4.072985	4.049838	2.346353	3.695482	2.367356	3.200029	2.448706
