alphabeta	7.826087	3.43585	0.00122	0.002597	0.502581	0.069554	0.254949
alphabeta	8.617834	4.833174	0.000224	0.000672	0.467474	0.027533	0.242981
alphabeta	8.085106	4.790263	0.000278	0.000753	0.471195	0.029083	0.223175
alphabeta	7.945455	5.180656	0.00054	0.000908	0.511697	0.03653	0.211778
alphabeta	7.724138	4.185038	0.000731	0.00142	0.497886	0.045424	0.360762
alphabeta	7.926606	4.576248	0.000423	0.001022	0.510751	0.036781	0.108695
alphabeta	7.095652	3.840275	0.001373	0.002341	0.503109	0.063843	0.271038
alphabeta	7.107143	3.754987	0.001448	0.00246	0.500522	0.065721	0.185699
alphabeta	7.939759	3.997955	0.00073	0.001544	0.471134	0.048559	0.230941
alphabeta	8.13986	3.801635	0.000788	0.001886	0.492315	0.057323	0.20595
alphabeta	6.981132	3.615813	0.001617	0.002702	0.531641	0.069294	0.211334
alphabeta	8.424837	4.801414	0.000214	0.000694	0.472641	0.027622	0.225157
alphabeta	6.604651	5.951793	0.002059	0.001367	0.56543	0.05346	0.160781
alphabeta	6.620155	5.955426	0.002059	0.001366	0.556532	0.052993	0.141159
alphabeta	7.819905	4.345836	0.000451	0.001117	0.476623	0.037503	0.255871
alphabeta	7.43662	3.846569	0.000899	0.001882	0.473102	0.053394	0.129312
alphabeta	7.751479	4.494012	0.000704	0.001362	0.542496	0.04739	0.340936
alphabeta	7.971671	5.595979	0.000225	0.000518	0.477401	0.022743	0.242637
alphabeta	7.668203	4.435228	0.000469	0.001061	0.478878	0.03654	0.137257
alphabeta	7.745098	5.359391	0.000279	0.000625	0.479879	0.025518	0.244289
alphabeta	7.406699	4.839575	0.000506	0.001021	0.493355	0.037535	0.379576
alphabeta	6.851485	3.742574	0.001782	0.002761	0.523584	0.070501	0.266469
alphabeta	6.640777	3.851704	0.001713	0.002618	0.510969	0.068852	0.289858
alphabeta	7.465517	3.671664	0.001349	0.002406	0.503476	0.06676	0.204396
alphabeta	8.359862	4.74493	0.000264	0.000745	0.479193	0.029493	0.255321
alphabeta	8.211765	4.520333	0.00034	0.000885	0.491193	0.03233	0.187803
alphabeta	7.227723	3.409307	0.001386	0.002981	0.493126	0.072277	0.139274
alphabeta	7.908497	4.04558	0.00086	0.00166	0.503031	0.052544	0.215023
alphabeta	7.484375	4.169291	0.00123	0.001934	0.510501	0.058932	0.149023
alphabeta	8.338028	4.237001	0.000531	0.001138	0.467417	0.040328	0.196727
alphabeta	7.211538	3.353996	0.001307	0.002948	0.496103	0.071007	0.207273
alphabeta	7.747126	4.420703	0.000598	0.001333	0.497829	0.045628	0.197014
alphabeta	7.020408	4.742988	0.001491	0.001522	0.500775	0.049631	0.418212
alphabeta	7.67619	3.445788	0.001282	0.002834	0.520589	0.07381	0.111681
alphabeta	8.182573	4.809025	0.00038	0.000887	0.493139	0.034094	0.252194
alphabeta	7.385965	3.608601	0.001242	0.002498	0.518439	0.066214	0.274686
alphabeta	7.62963	4.705254	0.00056	0.001013	0.493643	0.035979	0.274352
alphabeta	7.550725	4.297154	0.001269	0.001758	0.511194	0.055818	0.276604
alphabeta	7.107438	3.626997	0.00124	0.00235	0.482134	0.061712	0.259094
alphabeta	8.109325	5.192615	0.00027	0.000635	0.470684	0.026287	0.269935
alphabeta	7.777778	4.150258	0.000619	0.001448	0.479447	0.045752	0.340168
alphabeta	8.39039	5.23342	0.000235	0.000586	0.478401	0.025272	0.245328
alphabeta	8.31746	4.456744	0.000316	0.000907	0.48641	0.033137	0.132571
alphabeta	7.243697	4.069506	0.001424	0.002139	0.513795	0.062147	0.240646
alphabeta	7.066667	3.644139	0.001465	0.002694	0.505274	0.072079	0.281272
alphabeta	8.199413	5.315422	0.000207	0.000563	0.48082	0.024223	0.276927
alphabeta	7.873874	4.500061	0.000408	0.001028	0.492452	0.03587	0.282613
alphabeta	8.379147	4.304897	0.000451	0.001124	0.479243	0.040191	0.135371
alphabeta	7.496689	4.129183	0.000795	0.001646	0.491849	0.05047	0.261877
alphabeta	8.066298	4.351197	0.000614	0.001303	0.506388	0.045572	0.301539
alphabeta	8.616034	5.531637	0.000116	0.000389	0.464409	0.018275	0.24404
alphabeta	6.336283	4.155183	0.001896	0.002234	0.468345	0.059803	0.317559
alphabeta	9.113402	4.437658	0.000213	0.000787	0.473436	0.031426	0.180532
alphabeta	6.654545	4.123269	0.002002	0.002317	0.492747	0.062825	0.357176
alphabeta	9.043189	4.593134	0.000221	0.000736	0.472834	0.030144	0.142316
alphabeta	7.70068	3.885938	0.000746	0.001793	0.489997	0.053283	0.243858
alphabeta	8.737226	4.460335	0.000267	0.000834	0.466115	0.032004	0.238415
alphabeta	8.102564	5.236528	0.000514	0.000839	0.499808	0.034775	0.21026
alphabeta	7.607843	4.246044	0.001032	0.001602	0.500625	0.05054	0.253342
alphabeta	7.701657	4.173112	0.000614	0.001353	0.477229	0.043928	0.261207
alphabeta	7.955801	4.351013	0.000614	0.001302	0.506498	0.044569	0.247439
alphabeta	7.352941	3.692681	0.001747	0.002773	0.500431	0.073861	0.31936
alphabeta	7.551402	3.484042	0.001234	0.00276	0.491759	0.07124	0.231427
alphabeta	8.079137	4.93481	0.000338	0.000749	0.469383	0.029167	0.306216
alphabeta	7.503106	4.038742	0.000699	0.001575	0.502838	0.047327	0.20299
alphabeta	7.192982	3.837603	0.001708	0.002395	0.512239	0.065315	0.381358
alphabeta	8.037975	3.949931	0.000726	0.00164	0.516612	0.05169	0.075512
alphabeta	8.12	4.164372	0.000452	0.001226	0.480326	0.04143	0.199351
alphabeta	8.134831	3.868977	0.000571	0.001485	0.473757	0.046353	0.193101
alphabeta	7.73494	4.0682	0.000657	0.001524	0.493972	0.047733	0.363496
alphabeta	7.220126	4.647162	0.001115	0.001414	0.50931	0.048504	0.381288
alphabeta	7.758865	5.072108	0.000328	0.000719	0.461703	0.027906	0.351227
alphabeta	7.076923	3.989264	0.000985	0.001806	0.464956	0.05149	0.274563
alphabeta	8.013158	4.232834	0.000871	0.001595	0.505178	0.053067	0.23586
alphabeta	7.274194	3.903226	0.001442	0.002126	0.479041	0.060832	0.252891
alphabeta	7.447154	3.931361	0.001333	0.002125	0.5304	0.061042	0.122339
alphabeta	8	3.932603	0.000764	0.001696	0.512399	0.052288	0.254668
alphabeta	8.97351	4.385052	0.000198	0.000768	0.457716	0.029812	0.231186
alphabeta	7.961538	4.786546	0.000297	0.000821	0.484554	0.03074	0.233124
alphabeta	7.366667	4.446499	0.001681	0.001981	0.544904	0.063596	0.316822
alphabeta	7.954198	3.858837	0.001057	0.002042	0.529249	0.063361	0.246368
alphabeta	8.334365	5.125454	0.00025	0.000616	0.494844	0.025883	0.219551
alphabeta	7.829268	5.058271	0.000398	0.000829	0.514748	0.031956	0.319124
alphabeta	8.151394	4.788494	0.000382	0.000854	0.483582	0.032606	0.230287
alphabeta	7.752066	4.112534	0.001791	0.002124	0.53573	0.068229	0.280468
alphabeta	7.771812	5.055414	0.001451	0.001417	0.530247	0.052512	0.147672
alphabeta	8.86262	4.739187	0.000225	0.000689	0.477957	0.028547	0.263328
alphabeta	7.328125	3.748893	0.000984	0.002149	0.503545	0.059048	0.238673
alphabeta	7.246377	4.547339	0.001375	0.001672	0.501985	0.052893	0.316061
alphabeta	8.366925	6.120175	0.000228	0.000442	0.497626	0.021762	0.289311
alphabeta	6.049689	5.668245	0.001475	0.001174	0.484274	0.042354	0.473622
alphabeta	8.638978	4.827968	0.000225	0.000677	0.479481	0.027964	0.256952
alphabeta	7.102362	4.00175	0.001125	0.002039	0.498994	0.058353	0.298206
alphabeta	6.945736	4.33406	0.001453	0.001871	0.507601	0.055493	0.333491
alphabeta	7.182609	3.680092	0.00122	0.002445	0.492275	0.06381	0.347369
alphabeta	7.607143	3.39334	0.001126	0.002701	0.445595	0.071696	0.167982
alphabeta	8.227642	3.467013	0.0012	0.002408	0.491088	0.068419	0.135283
alphabeta	8.196429	4.49956	4e-04	0.001016	0.487647	0.037006	0.232776
alphabeta	8.315789	3.704339	0.000697	0.001818	0.475846	0.055071	0.215588
alphabeta	7.436364	3.581818	0.001501	0.002611	0.508247	0.069147	0.165812
alphabeta	8.2	3.772975	0.000716	0.001807	0.500129	0.055034	0.210885
alphabeta	7.222222	5.324592	0.001074	0.001211	0.537737	0.045755	0.290646
alphabeta	7.066667	6.531781	0.001478	0.000989	0.547356	0.043854	0.309862
alphabeta	8.251497	4.013996	0.000577	0.001527	0.498753	0.049708	0.164193
alphabeta	7.126214	3.821055	0.001904	0.002664	0.499865	0.069865	0.306696
alphabeta	6.874074	4.441017	0.001327	0.001746	0.477077	0.053088	0.289303
alphabeta	7.056	4.416903	0.001677	0.001905	0.485723	0.057566	0.328624
alphabeta	7.98374	3.613221	0.0012	0.002322	0.508254	0.066387	0.201997
alphabeta	7.161905	3.521429	0.001648	0.002785	0.504906	0.070015	0.239997
alphabeta	7.069444	4.093046	0.000874	0.001739	0.488886	0.049936	0.194497
alphabeta	7.567568	4.142122	0.000919	0.001678	0.506378	0.053161	0.224625
alphabeta	7.217949	4.377419	0.000827	0.001513	0.472706	0.047005	0.231945
alphabeta	7.2	3.927079	0.001678	0.002308	0.514013	0.065798	0.273666
alphabeta	7.456604	4.859434	0.000343	0.000801	0.46759	0.02859	0.386284
alphabeta	7.570093	3.559161	0.001411	0.002704	0.509746	0.071416	0.250855
alphabeta	7.586777	3.629063	0.001102	0.002344	0.49399	0.063223	0.285985
alphabeta	8.681633	5.47922	1e-04	0.000379	0.453805	0.017988	0.254788
alphabeta	7.9625	3.956447	0.000708	0.001612	0.48058	0.050553	0.190796
alphabeta	8.321168	3.646737	0.000859	0.002043	0.494654	0.061874	0.175109
alphabeta	9.064748	5.095197	0.000127	0.00048	0.464907	0.02179	0.239319
alphabeta	8.614458	5.002148	0.000218	0.000616	0.461375	0.026269	0.183693
alphabeta	6.888889	3.95604	0.001558	0.002426	0.487162	0.066307	0.245115
alphabeta	7.733333	4.139542	0.000665	0.001506	0.488108	0.047154	0.32321
alphabeta	7.866667	3.70691	0.000884	0.00206	0.486235	0.058706	0.241379
alphabeta	7.789474	3.801549	0.001139	0.002046	0.478909	0.059011	0.242334
alphabeta	7.109091	4.088073	0.001835	0.002314	0.496396	0.066978	0.32852
alphabeta	8.635	5.04505	0.000138	0.000504	0.459462	0.021642	0.19948
alphabeta	8.343434	4.046352	0.000461	0.001274	0.476118	0.042681	0.248909
alphabeta	7.524752	3.890297	0.001782	0.002646	0.531449	0.075248	0.272028
alphabeta	7.293333	4.216376	0.000805	0.001631	0.511147	0.048949	0.29514
alphabeta	7.802956	4.371653	0.000488	0.001154	0.491345	0.039254	0.178714
alphabeta	7.293333	4.121253	0.000805	0.001658	0.48693	0.049429	0.234127
alphabeta	7.886792	4.768935	0.000492	0.001011	0.509619	0.037689	0.198886
alphabeta	7.264151	3.51159	0.001438	0.002773	0.504971	0.071135	0.248196
alphabeta	7.277108	4.539467	0.000876	0.00137	0.501872	0.045702	0.305013
alphabeta	6.830189	4.451572	0.001977	0.002215	0.509675	0.065934	0.315325
alphabeta	7.922747	4.502849	0.00037	0.000975	0.490254	0.034594	0.319777
alphabeta	7.761194	3.783975	0.00101	0.002026	0.514376	0.059011	0.176988
alphabeta	8.275618	4.62063	0.000251	0.000779	0.471894	0.029346	0.178741
alphabeta	7.479675	3.607757	0.000933	0.002306	0.497618	0.061309	0.197265
alphabeta	7.732394	3.795425	0.000799	0.001895	0.502948	0.056012	0.14188
alphabeta	7.346535	3.568713	0.001782	0.002872	0.512252	0.076794	0.221953
alphabeta	6.464286	3.999839	0.00177	0.002327	0.475359	0.063432	0.30275
alphabeta	8.526316	4.454633	0.000386	0.001007	0.502905	0.038637	0.211813
alphabeta	8.735	5.030288	0.000138	0.000506	0.459669	0.02199	0.215854
alphabeta	8.125874	3.913622	0.000985	0.001846	0.507608	0.059198	0.288761
alphabeta	8.590909	5.048037	0.000141	0.000509	0.458683	0.021749	0.184414
alphabeta	7.56962	4.142466	0.000806	0.001563	0.491161	0.049132	0.268549
alphabeta	7.372781	4.437658	0.000704	0.001369	0.492548	0.045053	0.350287
alphabeta	7.163636	3.540951	0.001334	0.002655	0.512901	0.067497	0.312701
alphabeta	6.760331	3.946694	0.001377	0.002172	0.480264	0.058525	0.27609
alphabeta	7.47619	3.670349	0.001016	0.002224	0.527813	0.061238	0.191284
alphabeta	7.409396	4.240069	0.001088	0.001644	0.516223	0.051067	0.207122
alphabeta	6.866142	4.132608	0.00125	0.001976	0.528322	0.055111	0.213323
alphabeta	8.566038	3.738397	0.000637	0.001725	0.49052	0.054745	0.264542
alphabeta	8.357143	4.081685	0.000471	0.001276	0.483348	0.042857	0.206237
alphabeta	8.705556	4.950031	0.00017	0.00057	0.478359	0.024249	0.185956
alphabeta	4.721311	8.864382	0.004064	0.00103	0.509485	0.044537	0.426529
alphabeta	7.346154	3.533794	0.001494	0.0028	0.509205	0.071322	0.249172
alphabeta	7.076923	4.386236	0.000775	0.001403	0.477231	0.043681	0.359501
alphabeta	7.551282	4.751034	0.001075	0.00142	0.517798	0.048718	0.285006
alphabeta	7.589744	3.640141	0.001326	0.002423	0.516757	0.070302	0.211147
alphabeta	7.638889	5.412626	0.000339	0.000661	0.497374	0.027032	0.326728
alphabeta	8.736318	5.432985	0.000161	0.000468	0.492884	0.02204	0.248215
alphabeta	8.470046	4.308073	0.000427	0.001092	0.49152	0.039213	0.272375
alphabeta	8.497696	4.290195	0.000427	0.001097	0.490018	0.039341	0.283842
alphabeta	8.172932	4.627663	0.000397	0.000834	0.476235	0.031018	0.253879
alphabeta	7.417323	3.950506	0.001125	0.002066	0.495612	0.058868	0.285374
alphabeta	8.878229	4.384721	0.000273	0.000856	0.44761	0.032882	0.230048
alphabeta	8.396624	4.495745	0.000358	0.000956	0.485769	0.035579	0.141513
alphabeta	7.906542	3.374008	0.001234	0.002834	0.500988	0.075651	0.202601
alphabeta	7.549296	4.002198	0.000999	0.001811	0.509387	0.054676	0.183977
alphabeta	7.56701	4.442391	0.000588	0.001193	0.506445	0.040176	0.330898
alphabeta	8.541935	3.775953	0.00067	0.001751	0.508616	0.055467	0.177463
alphabeta	7.48	4.026577	0.000805	0.001708	0.502316	0.050698	0.235142
alphabeta	7.252033	4.091164	0.001333	0.00205	0.511861	0.060154	0.230092
alphabeta	7.792	3.765032	0.001161	0.002186	0.51108	0.062839	0.201508
alphabeta	6.967742	5.028069	0.001173	0.001345	0.506903	0.045667	0.326611
alphabeta	7.287879	4.186098	0.001041	0.001865	0.498256	0.056254	0.240839
alphabeta	7.53719	3.948623	0.001377	0.00217	0.500867	0.064378	0.227343
alphabeta	7.339286	3.774453	0.001448	0.002445	0.515965	0.066994	0.185549
alphabeta	7.514019	3.427614	0.001411	0.002808	0.483345	0.073077	0.241957
alphabeta	7.956522	3.7075	0.000846	0.002	0.4695	0.058077	0.236639
alphabeta	8.429066	4.714869	0.000264	0.000749	0.477223	0.02958	0.225929
alphabeta	7.710983	4.162455	0.000605	0.001422	0.488979	0.04522	0.170605
alphabeta	8.378109	4.294129	0.000547	0.001189	0.48622	0.042211	0.265824
alphabeta	7.903846	3.667289	0.001867	0.002735	0.535981	0.076736	0.252412
alphabeta	7.921875	3.513041	0.000861	0.002275	0.493723	0.063117	0.188479
alphabeta	8.24581	5.588314	0.000266	0.000518	0.486111	0.023699	0.296102
alphabeta	7.407407	5.492059	0.000544	0.000784	0.514402	0.031172	0.384904
alphabeta	8.374429	4.245402	0.000419	0.001097	0.471478	0.038415	0.181979
alphabeta	7.857605	5.262157	0.000294	0.000633	0.479814	0.025761	0.219482
alphabeta	7.649123	3.745536	0.001397	0.002422	0.533839	0.069498	0.2612
alphabeta	7.757085	5.196439	0.000428	0.000808	0.502038	0.032112	0.278295
alphabeta	7.273885	7.511106	0.001878	0.000893	0.592397	0.047507	0.274057
alphabeta	7.074074	3.712357	0.001385	0.002585	0.52612	0.066113	0.326487
alphabeta	7.518072	4.38065	0.000803	0.001418	0.490964	0.045564	0.211312
alphabeta	7.024	4.134968	0.001419	0.00202	0.493912	0.060364	0.353836
alphabeta	7.390476	3.69707	0.001648	0.002664	0.522957	0.072069	0.225096
alphabeta	7.927835	4.317344	0.000588	0.001227	0.465339	0.041451	0.213539
alphabeta	7.651452	4.805602	0.00038	0.000887	0.46539	0.031881	0.290796
alphabeta	7.953125	3.521654	0.000984	0.002281	0.491946	0.062623	0.240539
alphabeta	8.371542	4.706757	0.000376	0.000866	0.503621	0.033625	0.213905
alphabeta	7.652893	3.578926	0.001102	0.002371	0.473418	0.063774	0.237557
alphabeta	8.095238	3.832335	0.00057	0.001586	0.47917	0.048914	0.113435
alphabeta	7.677419	3.776554	0.00118	0.0022	0.480437	0.063308	0.218837
alphabeta	7.241379	3.823688	0.001349	0.002332	0.491534	0.062969	0.364556
alphabeta	8.8	4.864948	0.000185	0.000608	0.477125	0.025581	0.217849
alphabeta	7.894737	3.844384	0.000911	0.002011	0.476745	0.059809	0.268472
alphabeta	7.736842	4.369902	0.000959	0.001556	0.52859	0.052966	0.220304
alphabeta	6.875	4.053642	0.001107	0.001994	0.508312	0.055365	0.351468
alphabeta	8.430678	5.182053	0.000209	0.000581	0.484229	0.024943	0.267754
alphabeta	7.748503	3.941274	0.000649	0.001551	0.494021	0.047097	0.143878
alphabeta	7.882353	3.598148	0.000871	0.002094	0.489105	0.059149	0.264336
alphabeta	7.856	4.845398	0.000353	0.000852	0.474776	0.03174	0.313277
alphabeta	9.042506	5.229643	0.00012	0.000435	0.455223	0.020356	0.262435
alphabeta	9.046092	5.339096	8.9e-05	0.000381	0.465719	0.018165	0.211589
alphabeta	8.186916	4.461761	0.000439	0.001066	0.497335	0.038436	0.165665
alphabeta	7.475862	3.99387	0.000862	0.00178	0.494745	0.052448	0.311179
alphabeta	8.251969	5.010084	0.000405	0.000808	0.498671	0.032616	0.261805
alphabeta	7.28	4.193161	0.00129	0.001965	0.531167	0.05871	0.149011
alphabeta	7.6	4.540427	0.000788	0.001309	0.510304	0.043678	0.37225
alphabeta	7.619048	4.050135	0.000932	0.001729	0.505502	0.052716	0.353841
alphabeta	7.84	4.450575	0.000788	0.001335	0.503879	0.045839	0.391072
alphabeta	7.741497	4.017985	0.000839	0.001745	0.504907	0.054119	0.368759
alphabeta	7.888	3.603226	0.001032	0.002271	0.505367	0.065174	0.260814
alphabeta	7.423729	3.696074	0.001159	0.002359	0.486183	0.063451	0.339339
alphabeta	6.89697	5.968588	0.001109	0.001059	0.552083	0.042793	0.18855
alphabeta	7.417722	4.402161	0.000806	0.001492	0.508104	0.047689	0.32738
alphabeta	7.603774	3.322192	0.001258	0.002905	0.488909	0.072417	0.162631
alphabeta	7.623762	3.508119	0.001584	0.002911	0.536606	0.077374	0.202575
alphabeta	8.353741	4.70999	0.000255	0.000739	0.489784	0.028511	0.223239
alphabeta	7.932961	5.247171	0.000219	0.000545	0.475188	0.022631	0.332724
alphabeta	7.970443	5.495068	0.000158	0.000456	0.460548	0.020075	0.294679
alphabeta	6.7	4.206583	0.001541	0.002062	0.527646	0.05907	0.355978
alphabeta	7.834951	4.752688	0.000521	0.001049	0.511821	0.038219	0.156417
alphabeta	7.565217	3.559115	0.00122	0.002516	0.506333	0.066362	0.23143
alphabeta	7.588571	4.428703	0.000722	0.001327	0.507738	0.043612	0.250203
alphabeta	8.145594	4.798025	0.000324	0.000817	0.479767	0.031329	0.257684
alphabeta	7.378151	4.47187	0.001852	0.001995	0.520022	0.064397	0.323534
alphabeta	8.681564	4.721844	0.000156	0.000602	0.454661	0.024318	0.232702
alphabeta	7.216667	3.80056	0.00112	0.00226	0.501618	0.063071	0.249611
alphabeta	8.547368	5.087418	0.000167	0.000528	0.468643	0.02275	0.211622
alphabeta	8.224359	5.032917	0.000247	0.000654	0.474331	0.026574	0.314534
alphabeta	8.324528	4.648828	0.000314	0.000828	0.471728	0.031714	0.216355
alphabeta	8.235294	4.914068	0.000494	0.000944	0.491967	0.037433	0.194953
alphabeta	7.803922	4.174149	0.001032	0.001627	0.511647	0.051847	0.277887
alphabeta	7.7	3.589216	0.00098	0.002364	0.493107	0.064706	0.053164
alphabeta	8.143885	3.828694	0.001147	0.001936	0.506548	0.059769	0.298003
alphabeta	8.101911	5.154311	0.000244	0.000635	0.493938	0.02652	0.316931
alphabeta	8.969147	5.890579	0.000106	0.000316	0.474419	0.0164	0.281259
alphabeta	8.391753	4.037391	0.000481	0.001304	0.488076	0.043481	0.221972
alphabeta	7.927536	3.681688	0.000846	0.002019	0.497967	0.057865	0.294507
alphabeta	7.120567	4.764134	0.001114	0.001544	0.517256	0.053134	0.348143
alphabeta	6.654545	7.125055	0.001626	0.000912	0.510364	0.04261	0.333826
alphabeta	8.007407	4.925127	0.00033	0.000776	0.486245	0.029767	0.248141
alphabeta	7.579832	3.791768	0.001282	0.002284	0.525719	0.064236	0.300246
alphabeta	7.584906	3.678167	0.001438	0.002644	0.53559	0.07326	0.305678
alphabeta	7.100775	4.799176	0.001575	0.001723	0.508782	0.056868	0.357672
alphabeta	8.769759	4.457211	0.000213	0.000784	0.468257	0.030241	0.140015
alphabeta	8.13253	5.07329	0.000182	0.000603	0.47199	0.024682	0.191937
alphabeta	7.5	4.091783	0.000971	0.001747	0.498245	0.052448	0.107004
alphabeta	7.716667	3.610504	0.00112	0.00237	0.505548	0.064846	0.225603
alphabeta	7.748252	3.849306	0.000788	0.001861	0.519259	0.055724	0.192961
alphabeta	8.33526	4.269593	0.000807	0.001398	0.515941	0.048461	0.244224
alphabeta	8.048077	4.297891	0.000465	0.001143	0.480955	0.039451	0.28285
alphabeta	7.117117	3.758559	0.001474	0.002473	0.514176	0.066429	0.248713
alphabeta	7.489855	10.338288	0.000472	0.000304	0.493687	0.02236	0.277455
alphabeta	7.581152	4.427225	0.000606	0.001218	0.490451	0.040212	0.199688
alphabeta	8.122222	3.9964	0.000621	0.001424	0.501013	0.04661	0.21453
alphabeta	7.565217	4.634023	0.00038	0.000959	0.480158	0.033036	0.351129
alphabeta	8.605634	4.641567	0.000274	0.000775	0.491546	0.030574	0.191616
alphabeta	7.917647	3.944239	0.000557	0.001527	0.485576	0.04685	0.242501
alphabeta	8.081871	4.121637	0.000619	0.001456	0.505137	0.048033	0.278857
alphabeta	7.398601	4.334285	0.001083	0.001671	0.479922	0.053854	0.350822
alphabeta	7.747664	4.411741	0.000439	0.00108	0.486234	0.036673	0.253983
alphabeta	7.861538	3.633035	0.000835	0.002177	0.516423	0.063117	0.207776
alphabeta	7.321429	3.643018	0.001287	0.002533	0.473521	0.067723	0.285302
alphabeta	6.5	4.293863	0.001574	0.001979	0.467056	0.053445	0.470301
alphabeta	7.741379	3.605847	0.001499	0.002471	0.494085	0.068345	0.255003
alphabeta	8.836879	4.510159	0.000227	0.000801	0.474059	0.031448	0.170442
alphabeta	8.073654	5.484709	0.000209	0.000529	0.489246	0.023035	0.259202
alphabeta	8.29582	4.889285	0.000249	0.000672	0.470922	0.027315	0.173133
alphabeta	7.760684	3.541261	0.001179	0.002476	0.502083	0.066902	0.161776
alphabeta	7.696429	3.398327	0.001126	0.002694	0.513311	0.072375	0.255248
alphabeta	6.372549	4.578723	0.003494	0.002316	0.466082	0.073633	0.433345
alphabeta	7.88	3.789799	0.000716	0.001799	0.498562	0.052886	0.221012
alphabeta	7.012346	5.898167	0.001227	0.001098	0.536632	0.044418	0.335675
alphabeta	6.909091	6.771027	0.001478	0.000954	0.533614	0.042945	0.333879
alphabeta	7.942857	3.322711	0.001282	0.002936	0.498404	0.076374	0.18843
alphabeta	8.788	5.72885	9.6e-05	0.000356	0.470932	0.017611	0.260614
alphabeta	6.836364	3.801501	0.001668	0.002472	0.495359	0.06371	0.249076
alphabeta	7.12963	3.571478	0.001211	0.002671	0.479792	0.067537	0.31159
alphabeta	7.988235	3.994152	0.000627	0.001506	0.493891	0.047689	0.212294
alphabeta	7.748148	4.166169	0.001216	0.001853	0.51067	0.058579	0.312803
alphabeta	8	3.807558	0.000756	0.001836	0.498676	0.055172	0.129176
alphabeta	7.6	3.443956	0.001465	0.002849	0.52727	0.075195	0.253157
alphabeta	8.373702	4.832372	0.000288	0.000732	0.476003	0.02923	0.195756
alphabeta	7.461538	4.332856	0.001312	0.001857	0.541489	0.057841	0.157773
alphabeta	7.679245	3.478167	0.001438	0.002788	0.518316	0.073136	0.216234
alphabeta	7.355556	5.094538	0.000869	0.001135	0.484108	0.041092	0.278308
alphabeta	7.162264	5.746312	0.000429	0.000676	0.469438	0.02713	0.25566
alphabeta	7.92	4.227387	0.000452	0.001212	0.480977	0.040765	0.205859
alphabeta	8.067797	3.333188	0.001014	0.002608	0.496658	0.068956	0.211349
alphabeta	7.709091	3.377481	0.001168	0.002768	0.522898	0.072863	0.194042
alphabeta	7.447368	4.107703	0.000871	0.00165	0.496986	0.051388	0.314517
alphabeta	6.734177	4.452874	0.000806	0.001463	0.509622	0.043279	0.236651
alphabeta	7.591837	4.091231	0.000839	0.001712	0.502783	0.053161	0.30894
alphabeta	8.257812	4.676716	0.000337	0.000853	0.502322	0.032772	0.247798
alphabeta	8.622478	5.276091	2e-04	0.00056	0.488808	0.02492	0.168722
alphabeta	7.623188	4.547128	0.001269	0.001648	0.505041	0.055644	0.207574
alphabeta	8.728972	5.040012	0.000234	0.000633	0.499002	0.02741	0.134266
alphabeta	6.907407	4.125995	0.001558	0.002323	0.542884	0.067399	0.267489
alphabeta	8.125	4.539679	0.000349	0.00094	0.47222	0.034211	0.256838
alphabeta	8.084112	4.431003	0.000439	0.001081	0.495188	0.038223	0.253229
alphabeta	6.951613	5.035274	0.002229	0.001737	0.509674	0.059524	0.372118
alphabeta	7.239264	4.219117	0.000833	0.001501	0.486788	0.044687	0.217724
alphabeta	7.823899	4.059072	0.000717	0.001584	0.496998	0.049988	0.187374
alphabeta	7.716216	4.136238	0.000919	0.001685	0.473212	0.053024	0.245676
alphabeta	7.604938	4.120159	0.00069	0.001533	0.485497	0.047236	0.206826
alphabeta	7.733333	3.921614	0.000995	0.001946	0.470073	0.058355	0.265922
alphabeta	8.220859	4.051882	0.000682	0.001551	0.495351	0.0513	0.158521
alphabeta	8.122034	4.85848	0.000277	0.000713	0.467585	0.027768	0.279778
alphabeta	8.711485	5.180594	0.000236	0.000557	0.485381	0.024916	0.299883
alphabeta	7.949367	4.024268	0.000806	0.001612	0.493819	0.052199	0.315121
alphabeta	7.568345	3.934939	0.000938	0.001883	0.500927	0.054843	0.323409
alphabeta	7.859296	4.215421	0.000457	0.001221	0.474634	0.040973	0.239754
alphabeta	7.067961	3.661907	0.001523	0.002728	0.499576	0.069294	0.181794
alphabeta	8.135977	5.57866	0.000258	0.000524	0.475864	0.023114	0.356236
alphabeta	8	4.039545	0.000779	0.001448	0.479927	0.046108	0.311525
alphabeta	7.965957	4.586725	0.000364	0.000951	0.487333	0.034261	0.246524
alphabeta	8.832765	4.639534	0.000234	0.000749	0.472847	0.03041	0.198116
alphabeta	8.507463	4.84281	0.000179	0.000626	0.472053	0.025471	0.136183
alphabeta	7.483871	3.8631	0.001574	0.002169	0.511453	0.061709	0.264496
alphabeta	8.360656	5.947048	0.000176	0.000407	0.488531	0.019707	0.277196
alphabeta	8.196787	5.780967	0.000121	0.000354	0.457476	0.016543	0.346661
alphabeta	7.522388	4.049826	0.001234	0.001903	0.475874	0.056559	0.278665
alphabeta	7.692308	3.357356	0.001307	0.00293	0.500299	0.074683	0.166312
alphabeta	8.538889	4.986335	0.000186	0.000568	0.47193	0.023785	0.297402
alphabeta	8.904459	4.930486	0.000224	0.000661	0.484701	0.028449	0.175442
alphabeta	7.283019	3.575921	0.001438	0.002725	0.485806	0.07033	0.292718
alphabeta	8.336088	5.604052	0.000304	0.000514	0.479282	0.023436	0.359614
