2.160.10	0	0	0	0	0	0	0	185	185	185	185	185	186	189	212	298	370	502	591	670	743	804	851	900	931	961	1014	1066	1133	1185	1234	1286	1353	1423	1509	1614	1712	1818	1946	2059	2181	2279	2368	2450	2516	2601	2706	2830	2933	3058	3169	3260	3377	3484	3598	3730	3825	3944	4081	4216	4353	4480	4615	4751	4882	5008	5126	5268	5410	5557	5704	5857	5990	6125	6278	6406	6526	6647	6762	6899	7031	7149	7282	7434	7587	7724	7892	8035	8189	8325	8463	8604	8753	8901	9030	9165	9310	9433	9566	9713	9834	9932	10062	10177	10282	10399	10505	10631	10758	10872	10991	11117	11215	11329	11446	11580	11706	11830	11940	12049	12162	12289	12394	12483	12600	12703	12799	12897	12977	13070	13172	13279	13374	13471	13560	13658	13753	13845	13928	14024	14114	14212	14287	14387	14457	14547	14630	14728	14817	14882	14962
2.160.10	0	0	0	0	0	0	0	169	169	169	169	169	169	171	196	256	309	393	484	566	642	697	755	797	828	860	906	940	1004	1068	1116	1169	1227	1290	1361	1436	1523	1635	1741	1840	1929	2010	2094	2171	2267	2349	2453	2549	2645	2763	2846	2929	3032	3121	3226	3323	3421	3522	3647	3756	3863	3983	4098	4222	4337	4485	4602	4737	4860	4993	5128	5260	5367	5483	5600	5717	5815	5956	6070	6185	6301	6422	6553	6676	6807	6956	7070	7195	7309	7425	7557	7666	7781	7890	8001	8115	8218	8304	8390	8479	8575	8678	8787	8888	8993	9096	9177	9280	9370	9468	9570	9642	9732	9822	9908	9988	10079	10148	10221	10298	10379	10458	10534	10617	10690	10771	10842	10904	10975	11028	11096	11180	11241	11311	11383	11441	11496	11554	11620	11670	11726	11794	11846	11912	11967	12022	12062	12114	12164	12208	12256
2.160.20	0	0	0	0	0	0	0	375	375	375	375	377	377	382	442	613	753	979	1189	1373	1510	1639	1778	1894	1995	2084	2161	2289	2436	2569	2687	2829	3000	3165	3376	3620	3889	4134	4409	4687	4981	5209	5448	5665	5883	6116	6390	6673	6970	7228	7498	7758	8048	8381	8705	9019	9342	9647	10011	10349	10696	11076	11457	11835	12204	12543	12919	13277	13643	14024	14436	14802	15231	15651	16058	16464	16865	17289	17683	18106	18526	18978	19423	19873	20292	20740	21203	21668	22137	22610	23105	23580	24033	24524	24999	25424	25899	26355	26830	27281	27732	28172	28627	29107	29581	30056	30543	31007	31525	31974	32482	32957	33415	33889	34366	34858	35326	35817	36244	36738	37219	37648	38069	38528	38974	39445	39899	40338	40766	41192	41620	42060	42527	42959	43408	43837	44309	44779	45194	45636	46058	46502	46887	47271	47659	48055	48413	48801	49163	49604	49984
2.160.20	0	0	0	0	0	0	0	334	334	334	334	338	338	343	422	590	720	915	1089	1253	1373	1509	1598	1695	1785	1868	1952	2079	2229	2352	2461	2561	2700	2881	3083	3298	3550	3805	4061	4321	4549	4776	4977	5191	5383	5574	5793	6039	6283	6530	6778	7055	7332	7594	7881	8180	8492	8808	9107	9422	9727	10023	10330	10643	10963	11246	11559	11948	12300	12652	12975	13337	13707	14055	14390	14754	15084	15397	15747	16130	16491	16863	17200	17563	17934	18328	18729	19079	19474	19897	20261	20693	21107	21512	21867	22223	22625	23026	23397	23742	24113	24483	24869	25268	25688	26069	26435	26824	27251	27655	28038	28447	28833	29196	29584	29949	30283	30673	31048	31389	31713	32062	32373	32768	33106	33508	33869	34208	34549	34929	35245	35570	35907	36247	36576	36908	37235	37579	37907	38212	38549	38845	39121	39463	39769	40050	40318	40594	40891	41163	41471
2.160.20	0	0	0	0	0	0	0	537	538	538	538	538	541	553	660	870	1097	1371	1650	1862	2063	2253	2431	2597	2753	2868	3026	3214	3484	3696	3851	4056	4266	4515	4803	5146	5500	5865	6215	6662	7072	7439	7793	8097	8427	8766	9183	9600	9971	10366	10788	11207	11636	12060	12508	12946	13402	13906	14426	14904	15394	15882	16382	16872	17409	17940	18471	19031	19645	20295	20833	21426	22021	22616	23150	23682	24178	24735	25291	25899	26472	27090	27729	28401	29099	29790	30458	31102	31738	32431	33054	33737	34438	35096	35756	36349	36974	37638	38269	38908	39573	40216	40896	41567	42233	42934	43621	44290	44931	45615	46319	46994	47712	48412	49077	49706	50323	50939	51541	52169	52786	53422	54020	54650	55301	55953	56559	57180	57834	58439	59041	59653	60282	60834	61504	62136	62728	63321	63923	64532	65105	65666	66258	66820	67356	67926	68497	69056	69599	70179	70706
2.160.20	0	0	0	0	0	0	0	268	268	268	268	270	276	306	367	475	617	745	858	969	1049	1130	1225	1306	1386	1460	1536	1623	1720	1795	1894	1976	2087	2207	2366	2519	2669	2848	3015	3211	3395	3554	3726	3893	4073	4237	4441	4598	4775	4974	5159	5358	5555	5775	5957	6161	6385	6619	6860	7107	7353	7562	7817	8033	8293	8552	8825	9070	9302	9564	9820	10093	10379	10651	10921	11182	11453	11701	11930	12185	12445	12730	12986	13248	13537	13809	14108	14394	14660	14959	15211	15496	15779	16043	16337	16585	16849	17126	17373	17636	17868	18149	18400	18692	18956	19241	19496	19772	20041	20292	20550	20807	21074	21356	21621	21906	22139	22385	22616	22854	23074	23318	23567	23797	24037	24259	24524	24761	24985	25202	25401	25633	25843	26054	26241	26468	26682	26863	27060	27272	27455	27669	27841	28027	28194	28376	28551	28720	28873	29030	29198
2.160.20	0	0	0	0	0	0	0	196	196	196	197	197	197	199	224	319	408	510	619	716	808	860	921	979	1027	1077	1112	1171	1261	1350	1415	1483	1551	1632	1715	1843	1979	2108	2240	2370	2510	2631	2739	2859	2978	3102	3209	3362	3500	3638	3775	3918	4044	4178	4306	4452	4586	4746	4908	5047	5213	5369	5530	5694	5853	6016	6181	6351	6529	6708	6895	7059	7230	7415	7588	7727	7889	8048	8231	8397	8609	8791	8957	9116	9287	9449	9658	9835	9996	10170	10353	10536	10719	10883	11051	11223	11405	11575	11747	11903	12051	12215	12382	12534	12684	12830	12997	13161	13291	13435	13610	13776	13923	14065	14208	14352	14476	14617	14766	14913	15071	15201	15333	15451	15574	15682	15791	15903	16018	16109	16218	16342	16439	16531	16629	16730	16836	16931	17029	17115	17186	17280	17348	17421	17484	17558	17628	17706	17776	17838	17900
2.160.20	0	0	0	0	0	0	0	317	317	317	317	317	317	318	331	414	579	746	902	1076	1214	1343	1470	1561	1644	1720	1789	1874	1986	2106	2215	2318	2432	2568	2719	2889	3094	3322	3558	3759	3974	4200	4421	4599	4795	4992	5185	5387	5611	5859	6077	6309	6562	6764	7034	7280	7566	7832	8106	8378	8662	8947	9217	9478	9783	10074	10376	10705	11046	11359	11642	11978	12301	12601	12918	13244	13582	13896	14233	14568	14918	15278	15605	15941	16314	16685	17047	17433	17816	18169	18483	18859	19210	19608	19951	20373	20730	21123	21463	21839	22209	22565	22927	23297	23666	24026	24374	24755	25136	25473	25838	26212	26522	26904	27300	27682	28064	28437	28779	29147	29456	29832	30149	30470	30820	31146	31489	31848	32149	32474	32817	33158	33472	33802	34136	34475	34791	35088	35379	35682	35985	36305	36585	36866	37146	37405	37682	37948	38212	38474	38748
2.160.20	0	0	0	0	0	0	0	430	430	430	430	434	434	442	520	710	909	1121	1340	1588	1784	1920	2045	2185	2288	2394	2509	2628	2793	2954	3121	3283	3469	3711	3937	4199	4498	4779	5096	5419	5729	6015	6278	6533	6799	7092	7394	7705	8039	8376	8701	9021	9365	9701	10018	10398	10789	11202	11605	12028	12426	12836	13245	13691	14095	14526	14967	15391	15849	16356	16823	17293	17764	18201	18642	19098	19510	19940	20398	20905	21383	21916	22433	23011	23534	24046	24556	25134	25660	26182	26733	27252	27789	28357	28933	29465	30021	30570	31105	31644	32201	32764	33269	33856	34484	35056	35609	36220	36836	37419	37991	38591	39193	39831	40434	41004	41540	42124	42727	43314	43882	44439	45006	45590	46129	46730	47333	47926	48501	49108	49677	50198	50807	51352	51945	52500	53086	53672	54217	54765	55282	55797	56322	56856	57406	57910	58493	59032	59600	60135	60672
2.160.20	0	0	0	0	0	0	0	105	105	105	105	105	106	109	126	166	203	248	302	346	387	428	462	485	521	545	573	607	637	676	705	736	774	813	861	908	970	1041	1118	1177	1238	1278	1330	1386	1439	1486	1554	1617	1671	1728	1805	1864	1927	1979	2037	2096	2148	2225	2279	2359	2425	2499	2555	2615	2670	2739	2814	2880	2939	3018	3086	3152	3220	3291	3350	3410	3463	3516	3582	3650	3714	3782	3842	3900	3957	4007	4070	4121	4191	4240	4277	4324	4389	4439	4491	4536	4594	4642	4681	4714	4747	4778	4821	4859	4904	4934	4966	4992	5024	5058	5085	5121	5153	5182	5208	5233	5252	5269	5289	5305	5324	5336	5354	5370	5387	5399	5413	5425	5437	5449	5462	5472	5475	5481	5485	5493	5497	5500	5510	5513	5517	5523	5526	5531	5535	5540	5545	5545	5549	5551	5551
2.160.20	0	0	0	0	0	0	0	348	348	348	348	352	355	380	459	614	768	918	1109	1263	1406	1518	1627	1735	1842	1925	2027	2137	2274	2391	2514	2638	2773	2929	3135	3347	3585	3836	4073	4371	4644	4875	5093	5275	5475	5673	5898	6172	6438	6680	6961	7205	7461	7731	8027	8330	8643	8953	9296	9595	9893	10201	10551	10883	11219	11542	11900	12225	12617	12991	13322	13673	14043	14391	14786	15137	15512	15831	16173	16559	16960	17381	17751	18140	18521	18954	19391	19776	20170	20622	21001	21440	21868	22261	22668	23061	23452	23841	24248	24644	25062	25492	25903	26356	26798	27195	27622	28028	28443	28875	29337	29767	30203	30633	31034	31416	31786	32177	32544	32930	33331	33739	34149	34532	34921	35306	35719	36137	36550	36909	37313	37683	38057	38428	38804	39150	39521	39894	40256	40577	40958	41287	41631	42007	42364	42695	43041	43341	43616	43920	44213
2.160.20	0	0	0	0	0	0	0	338	338	338	339	342	342	352	398	542	685	862	1037	1183	1327	1457	1564	1669	1755	1840	1917	2019	2181	2302	2402	2504	2616	2786	2966	3176	3410	3638	3882	4122	4388	4644	4863	5031	5228	5439	5662	5910	6144	6387	6621	6865	7107	7371	7662	7950	8220	8555	8887	9195	9473	9780	10076	10389	10698	10977	11309	11635	11998	12355	12676	13032	13399	13749	14086	14444	14782	15122	15443	15775	16142	16513	16884	17235	17603	17966	18367	18740	19114	19508	19909	20303	20708	21139	21522	21930	22327	22711	23043	23399	23776	24156	24540	24943	25332	25722	26096	26509	26880	27289	27701	28070	28483	28901	29300	29674	30062	30423	30790	31141	31490	31825	32185	32527	32876	33274	33625	34007	34369	34711	35060	35389	35727	36079	36451	36802	37122	37460	37834	38163	38493	38797	39084	39412	39703	40026	40340	40627	40896	41202	41507
2.160.20	0	0	0	0	0	0	0	358	358	358	358	361	362	366	409	563	722	897	1112	1284	1449	1591	1719	1821	1908	2004	2101	2220	2348	2488	2602	2722	2875	3067	3230	3457	3715	3962	4238	4506	4710	4963	5214	5444	5655	5895	6134	6387	6654	6914	7176	7475	7746	8041	8354	8661	8934	9247	9556	9900	10220	10581	10922	11256	11625	11988	12332	12700	13107	13493	13881	14250	14650	14995	15377	15773	16173	16562	16942	17315	17735	18140	18588	19036	19454	19891	20315	20761	21175	21604	22038	22525	22983	23452	23866	24289	24687	25139	25576	26059	26528	26972	27431	27848	28286	28772	29206	29701	30178	30621	31076	31526	31966	32404	32884	33358	33820	34254	34708	35154	35603	36044	36419	36845	37240	37686	38100	38481	38946	39401	39816	40264	40691	41096	41505	41886	42294	42660	43050	43439	43804	44185	44554	44924	45321	45692	46026	46402	46779	47120	47459
2.160.20	0	0	0	0	0	0	0	156	156	156	156	156	156	160	186	250	309	364	436	506	567	614	662	706	744	767	788	826	878	923	963	999	1052	1117	1173	1256	1328	1411	1510	1607	1708	1774	1850	1918	1985	2043	2111	2190	2287	2352	2433	2514	2599	2682	2791	2885	2975	3079	3184	3286	3397	3480	3588	3680	3783	3868	3953	4050	4176	4272	4365	4464	4567	4655	4753	4848	4957	5055	5151	5245	5339	5455	5537	5627	5704	5822	5933	6031	6135	6230	6324	6434	6528	6631	6726	6804	6875	6975	7068	7157	7252	7334	7417	7503	7618	7696	7786	7881	7967	8062	8143	8216	8306	8379	8471	8541	8617	8682	8745	8811	8878	8948	9020	9098	9160	9221	9292	9375	9447	9499	9552	9605	9656	9714	9766	9830	9883	9930	9976	10040	10086	10129	10169	10206	10250	10299	10342	10392	10432	10467	10512
2.160.20	0	0	0	0	0	0	1	332	332	332	332	337	337	338	375	577	712	877	1060	1227	1363	1475	1588	1673	1759	1815	1926	2022	2197	2339	2448	2561	2714	2846	3036	3255	3492	3717	3960	4208	4440	4656	4867	5068	5252	5472	5684	5971	6212	6459	6672	6924	7174	7444	7698	7976	8261	8577	8881	9172	9470	9791	10090	10389	10713	11037	11361	11677	12011	12347	12705	13045	13412	13756	14073	14377	14721	15069	15375	15745	16112	16482	16843	17181	17544	17928	18352	18736	19129	19500	19875	20257	20652	21042	21425	21804	22170	22526	22871	23222	23580	23949	24334	24721	25146	25533	25919	26329	26732	27124	27543	27934	28330	28684	29055	29430	29800	30148	30481	30827	31140	31488	31837	32202	32571	32899	33250	33614	33957	34337	34714	35042	35371	35695	36037	36348	36668	36986	37313	37644	37934	38242	38530	38820	39110	39414	39726	40011	40283	40567	40848
2.160.20	0	0	0	0	0	0	0	156	156	156	156	156	156	160	179	235	293	364	444	513	578	629	667	716	751	778	808	842	886	932	959	998	1046	1109	1180	1236	1332	1429	1537	1638	1730	1813	1890	1942	2012	2084	2144	2216	2309	2384	2481	2575	2648	2740	2851	2947	3037	3134	3246	3340	3434	3529	3632	3738	3836	3937	4045	4134	4249	4346	4459	4554	4660	4755	4848	4935	5039	5146	5243	5339	5424	5530	5636	5731	5837	5936	6037	6151	6251	6359	6478	6580	6665	6760	6850	6923	7029	7115	7201	7291	7389	7475	7570	7672	7770	7869	7956	8035	8131	8223	8307	8390	8476	8559	8638	8724	8795	8874	8958	9021	9091	9152	9229	9309	9369	9428	9500	9566	9616	9680	9737	9787	9843	9887	9956	10008	10055	10110	10156	10215	10255	10297	10350	10391	10439	10480	10518	10551	10587	10615	10656
2.160.20	0	0	0	0	0	0	0	335	335	335	336	339	340	347	397	551	685	860	1051	1183	1321	1449	1562	1669	1761	1833	1914	2034	2177	2305	2416	2525	2661	2824	2970	3174	3415	3649	3930	4187	4429	4670	4878	5057	5250	5457	5676	5942	6172	6404	6658	6884	7167	7437	7720	7975	8257	8556	8864	9190	9499	9820	10147	10460	10755	11075	11384	11712	12055	12395	12741	13092	13428	13797	14142	14510	14855	15199	15496	15824	16189	16568	16933	17291	17665	18051	18434	18820	19202	19558	19967	20384	20750	21145	21550	21971	22361	22719	23072	23439	23823	24209	24573	24956	25380	25764	26151	26571	26956	27344	27731	28105	28494	28902	29321	29710	30084	30445	30794	31137	31497	31857	32238	32575	32907	33246	33592	33938	34307	34694	35026	35390	35730	36063	36391	36735	37086	37441	37786	38094	38389	38727	39036	39333	39624	39927	40231	40499	40759	41075	41371
2.160.20	0	0	0	0	0	0	0	352	352	352	352	354	354	358	402	557	734	955	1127	1294	1452	1589	1685	1793	1885	1971	2054	2158	2292	2415	2526	2655	2816	2993	3181	3416	3668	3924	4158	4409	4679	4930	5125	5342	5558	5791	6013	6249	6499	6778	7028	7286	7542	7824	8125	8456	8759	9083	9433	9743	10056	10404	10748	11115	11483	11837	12160	12493	12836	13164	13536	13921	14323	14698	15100	15492	15881	16299	16694	17064	17474	17891	18322	18723	19160	19559	19963	20421	20858	21301	21713	22173	22581	23003	23458	23900	24344	24779	25244	25692	26126	26553	27011	27442	27873	28334	28785	29233	29663	30084	30504	30990	31446	31902	32331	32755	33211	33684	34131	34560	34989	35418	35808	36230	36649	37085	37494	37928	38364	38815	39231	39648	40047	40450	40856	41245	41635	42003	42387	42758	43189	43553	43903	44261	44617	45007	45352	45714	46084	46425	46777
2.160.20	0	0	0	0	0	0	0	262	262	263	263	264	265	267	305	422	519	691	851	968	1064	1156	1244	1322	1382	1467	1525	1608	1700	1784	1854	1952	2067	2190	2326	2498	2671	2830	3005	3190	3347	3532	3691	3858	4024	4201	4387	4566	4770	4961	5141	5321	5501	5694	5925	6121	6321	6537	6782	7000	7255	7470	7722	7979	8204	8455	8673	8913	9173	9454	9697	9968	10210	10456	10726	10966	11225	11464	11707	11921	12174	12452	12706	12969	13219	13501	13789	14062	14332	14624	14892	15172	15424	15662	15961	16235	16473	16722	16954	17190	17463	17720	17962	18226	18484	18727	18982	19242	19488	19747	20017	20288	20556	20814	21059	21287	21535	21746	21982	22227	22454	22695	22896	23127	23339	23557	23765	23968	24203	24415	24604	24811	25010	25210	25410	25620	25826	25995	26187	26376	26543	26706	26888	27075	27242	27378	27540	27702	27849	28008	28159
2.160.20	0	0	0	0	0	0	0	479	479	479	479	479	480	493	556	794	980	1269	1529	1789	2011	2181	2325	2461	2579	2675	2800	2959	3174	3357	3499	3680	3893	4138	4432	4747	5089	5444	5826	6176	6507	6806	7148	7459	7798	8124	8508	8883	9241	9617	9967	10322	10744	11143	11591	12029	12475	12960	13399	13876	14347	14825	15322	15805	16339	16826	17343	17897	18429	18989	19541	20057	20576	21151	21724	22296	22840	23425	23957	24585	25184	25827	26468	27099	27745	28376	29013	29638	30306	30945	31624	32282	32964	33653	34311	34985	35657	36352	37024	37670	38355	39060	39777	40446	41111	41838	42580	43288	43964	44673	45371	46093	46804	47502	48249	48988	49684	50405	51125	51840	52577	53266	54007	54706	55375	56066	56760	57457	58146	58837	59575	60242	60904	61613	62268	62964	63643	64320	64973	65687	66359	67054	67704	68365	68997	69639	70282	70951	71587	72207	72821
2.160.20	0	0	0	0	0	0	0	366	366	366	366	368	368	379	406	586	731	924	1147	1324	1496	1629	1748	1831	1934	2009	2104	2210	2341	2462	2602	2754	2914	3066	3266	3467	3726	4004	4248	4515	4775	4995	5200	5433	5631	5876	6153	6443	6714	6974	7212	7489	7750	8025	8342	8629	8967	9306	9657	9977	10261	10584	10937	11294	11647	11959	12312	12703	13059	13437	13823	14217	14615	15020	15403	15770	16174	16542	16903	17261	17669	18095	18508	18924	19385	19843	20259	20705	21137	21536	21955	22395	22838	23274	23722	24170	24608	25030	25414	25825	26269	26664	27104	27531	27967	28394	28867	29295	29749	30200	30632	31090	31549	31970	32378	32825	33258	33682	34095	34509	34939	35319	35712	36110	36515	36903	37317	37733	38126	38525	38869	39279	39682	40060	40445	40841	41230	41654	42025	42404	42739	43047	43385	43717	44073	44408	44737	45046	45340	45678	46011
2.160.20	0	0	0	0	0	0	0	360	360	360	360	361	361	373	448	604	765	959	1151	1331	1479	1596	1689	1787	1875	1951	2057	2164	2292	2427	2535	2683	2855	3033	3219	3481	3742	3999	4243	4450	4698	4935	5164	5379	5603	5846	6096	6369	6638	6904	7172	7469	7732	8031	8339	8648	8975	9282	9630	9960	10310	10650	10987	11353	11686	12061	12423	12814	13202	13623	14002	14393	14758	15174	15548	15925	16346	16749	17136	17512	17907	18349	18791	19276	19705	20192	20636	21048	21552	22036	22501	22969	23487	23939	24389	24873	25311	25757	26198	26676	27134	27632	28083	28532	29012	29553	30036	30471	30989	31448	31938	32433	32943	33437	33891	34359	34817	35266	35710	36182	36623	37070	37524	37994	38442	38869	39343	39785	40263	40699	41151	41600	42048	42464	42882	43290	43705	44122	44522	44947	45333	45709	46122	46503	46865	47265	47654	48070	48432	48815	49213
2.160.20	0	0	0	0	0	0	0	345	345	345	345	348	348	353	408	566	701	879	1069	1266	1414	1535	1656	1761	1851	1925	2006	2138	2274	2396	2547	2660	2817	2999	3221	3445	3688	3928	4160	4392	4657	4880	5110	5338	5549	5774	6004	6233	6517	6802	7091	7350	7636	7915	8219	8533	8804	9142	9500	9848	10169	10508	10852	11182	11504	11822	12200	12562	12940	13303	13690	14067	14436	14821	15220	15614	15999	16412	16797	17194	17605	18033	18446	18831	19247	19663	20081	20521	20989	21413	21836	22270	22736	23191	23664	24131	24582	25008	25447	25899	26317	26770	27234	27685	28132	28567	29023	29483	29923	30371	30838	31306	31719	32167	32593	33014	33444	33907	34313	34736	35159	35588	36018	36425	36840	37259	37672	38084	38498	38875	39247	39657	40045	40381	40738	41105	41461	41823	42174	42581	42930	43261	43575	43912	44242	44571	44924	45266	45600	45913	46233
2.160.20	0	0	0	0	0	0	0	358	358	358	358	361	361	361	400	561	717	905	1117	1282	1462	1601	1723	1830	1921	2000	2095	2210	2359	2477	2588	2715	2878	3035	3214	3429	3713	3980	4251	4512	4768	4985	5196	5433	5665	5894	6133	6371	6662	6928	7201	7458	7746	8025	8349	8662	8982	9312	9636	9968	10313	10651	10997	11346	11698	12070	12402	12774	13147	13525	13933	14328	14733	15081	15456	15869	16251	16638	17025	17426	17848	18253	18713	19165	19617	20017	20426	20858	21281	21710	22157	22605	23068	23534	23956	24411	24887	25321	25786	26253	26724	27157	27612	28040	28476	28934	29398	29872	30373	30834	31278	31773	32233	32717	33196	33608	34072	34556	34974	35441	35891	36357	36761	37206	37615	38011	38446	38878	39293	39762	40182	40618	41083	41449	41864	42275	42657	43060	43442	43807	44197	44580	44970	45332	45677	46070	46435	46801	47178	47529	47870
2.160.20	0	0	0	0	0	0	0	421	421	421	422	425	425	433	489	673	845	1069	1324	1519	1705	1855	2006	2129	2258	2358	2483	2617	2763	2943	3096	3248	3414	3625	3854	4099	4412	4721	5039	5349	5687	5965	6254	6500	6748	7037	7358	7695	8019	8358	8673	9019	9339	9672	10009	10374	10723	11079	11478	11865	12310	12716	13115	13542	13985	14447	14907	15353	15795	16202	16710	17150	17618	18086	18554	18985	19460	19911	20380	20860	21346	21877	22392	22911	23405	23924	24450	24983	25528	26068	26620	27145	27710	28255	28793	29348	29880	30421	30985	31567	32111	32616	33190	33710	34268	34855	35408	35945	36495	37093	37648	38227	38828	39428	39997	40583	41161	41763	42321	42864	43420	43950	44474	45005	45487	46034	46596	47156	47745	48287	48825	49347	49898	50454	50981	51532	52058	52584	53117	53640	54143	54662	55137	55604	56078	56544	57010	57469	57938	58384	58888
2.160.20	0	0	0	0	0	0	0	399	399	399	399	400	400	401	443	647	837	1046	1308	1533	1720	1858	1973	2082	2179	2270	2359	2471	2652	2817	2950	3125	3333	3569	3800	4065	4367	4640	4918	5217	5492	5726	5988	6218	6457	6733	7031	7325	7682	8010	8305	8633	8920	9244	9592	9936	10291	10629	11028	11433	11804	12179	12571	12962	13363	13731	14141	14559	14995	15455	15879	16297	16756	17152	17570	18003	18418	18879	19337	19772	20227	20644	21107	21601	22057	22552	23071	23581	24085	24577	25093	25586	26086	26595	27099	27585	28087	28526	29044	29538	30042	30563	31076	31583	32136	32670	33206	33755	34257	34785	35289	35800	36315	36815	37321	37858	38359	38816	39340	39820	40333	40905	41436	41933	42413	42910	43398	43897	44384	44904	45379	45888	46385	46885	47328	47788	48249	48724	49153	49602	50040	50447	50890	51340	51804	52260	52698	53112	53548	53998	54426
2.160.20	0	0	0	0	0	0	0	296	296	296	296	296	297	299	335	484	569	724	863	1017	1140	1250	1357	1434	1522	1585	1666	1772	1900	1998	2081	2176	2297	2468	2613	2784	2979	3222	3408	3610	3841	4036	4213	4387	4548	4719	4928	5168	5399	5584	5786	5997	6227	6467	6695	6935	7196	7472	7746	7982	8244	8511	8803	9089	9348	9648	9939	10199	10523	10821	11095	11377	11696	12009	12279	12566	12846	13147	13459	13772	14092	14394	14756	15056	15372	15718	16018	16350	16699	17032	17376	17704	18017	18339	18668	19010	19341	19640	19970	20297	20621	20958	21271	21597	21959	22318	22613	22903	23221	23522	23860	24198	24506	24818	25109	25436	25756	26059	26375	26675	26960	27247	27520	27788	28070	28350	28629	28900	29147	29442	29719	29971	30227	30490	30754	30988	31259	31540	31786	32010	32255	32470	32698	32946	33161	33389	33603	33811	34023	34245	34455
2.160.20	0	0	0	0	0	0	0	414	415	415	415	415	415	427	508	703	877	1138	1395	1601	1763	1895	1992	2116	2224	2319	2426	2549	2708	2845	2996	3174	3361	3578	3811	4095	4406	4687	4953	5223	5495	5771	6062	6324	6580	6860	7154	7453	7790	8110	8418	8708	9034	9386	9750	10087	10436	10829	11241	11606	11970	12394	12802	13197	13643	14085	14495	14923	15372	15832	16264	16724	17187	17638	18107	18576	19015	19491	19979	20461	20955	21465	21948	22432	22937	23470	24017	24581	25089	25675	26200	26706	27267	27800	28349	28909	29454	29991	30526	31046	31583	32122	32701	33230	33782	34403	34939	35578	36130	36733	37318	37866	38456	39015	39613	40214	40755	41372	41887	42454	43004	43554	44081	44635	45186	45719	46265	46840	47383	47961	48516	49070	49621	50165	50701	51219	51737	52300	52769	53351	53848	54392	54915	55450	55992	56459	56947	57435	57935	58407	58942
2.160.20	0	0	0	0	0	0	0	316	316	316	316	316	316	321	360	492	628	834	1008	1179	1322	1429	1527	1611	1692	1757	1832	1934	2066	2180	2276	2407	2557	2716	2892	3111	3347	3559	3805	4007	4211	4426	4621	4815	5005	5212	5457	5717	5954	6172	6395	6605	6862	7101	7380	7669	7940	8215	8535	8825	9108	9383	9681	10009	10315	10632	10950	11278	11580	11910	12257	12584	12897	13220	13551	13897	14204	14523	14881	15226	15604	15971	16372	16709	17064	17438	17809	18191	18564	18912	19262	19676	20068	20458	20806	21180	21539	21909	22281	22663	23052	23423	23790	24181	24554	24942	25300	25690	26067	26433	26794	27157	27520	27925	28290	28652	29019	29373	29734	30063	30418	30775	31102	31453	31806	32133	32478	32810	33160	33497	33870	34204	34524	34822	35134	35459	35735	36038	36325	36619	36905	37206	37484	37761	38021	38301	38562	38846	39092	39357	39618
2.160.20	0	0	0	0	0	0	0	163	163	163	163	163	164	167	204	256	304	377	449	512	570	625	673	727	763	790	828	856	914	955	987	1033	1089	1132	1221	1281	1358	1460	1569	1682	1790	1873	1942	2015	2071	2138	2219	2314	2399	2485	2576	2650	2747	2837	2926	3032	3136	3253	3387	3492	3590	3678	3772	3867	3977	4082	4195	4304	4438	4558	4676	4775	4872	4980	5081	5193	5295	5381	5495	5595	5682	5792	5906	6010	6127	6254	6359	6472	6561	6674	6775	6889	7004	7095	7196	7296	7394	7487	7586	7679	7795	7877	7980	8081	8168	8258	8358	8464	8579	8672	8757	8847	8927	9024	9112	9206	9287	9364	9452	9530	9617	9685	9755	9825	9903	9979	10050	10121	10194	10274	10356	10419	10473	10528	10594	10662	10709	10773	10849	10904	10960	11016	11070	11116	11164	11225	11258	11295	11335	11375	11418
2.160.20	0	0	0	0	0	0	0	338	338	338	338	342	343	348	408	559	694	899	1067	1242	1368	1490	1598	1697	1779	1869	1946	2050	2203	2317	2432	2566	2715	2889	3062	3279	3516	3768	4011	4278	4518	4768	4967	5175	5368	5584	5824	6056	6294	6521	6769	7028	7299	7572	7846	8127	8433	8750	9084	9388	9710	10017	10331	10643	10954	11296	11596	11920	12261	12633	12973	13324	13684	14017	14378	14748	15099	15437	15754	16121	16501	16853	17209	17570	17973	18325	18735	19125	19530	19941	20324	20710	21121	21511	21902	22309	22702	23083	23441	23806	24197	24608	24990	25388	25787	26172	26588	26973	27376	27772	28176	28643	29029	29438	29809	30181	30547	30922	31276	31617	31967	32337	32695	33050	33424	33795	34190	34550	34938	35308	35656	36006	36339	36716	37072	37400	37744	38090	38417	38758	39096	39408	39670	39962	40324	40634	40923	41207	41474	41752	42058
